"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.2240502430478e-44,0.621183307125789,0.31,0.064,2.99304765430048e-40,"17","NCOR2"
1.55887451404891e-44,0.683760690422553,0.31,0.064,3.81175996175239e-40,"17","KDSR"
2.14059280339134e-44,0.871530563032354,0.661,0.211,5.23417752285249e-40,"17","GNA13"
2.27427963536067e-44,0.54906708353896,0.452,0.115,5.5610685643839e-40,"17","ERCC1"
2.7516258679693e-44,0.82912740732013,0.36,0.082,6.72827557235852e-40,"17","DHRS4"
2.78627130882145e-44,0.801533855823086,0.724,0.237,6.81299060433022e-40,"17","LAMTOR1"
3.27359479167523e-44,0.839307189482464,0.49,0.133,8.00459398460427e-40,"17","RNF13"
3.41134183545454e-44,0.515807010601129,0.519,0.141,8.34141305605345e-40,"17","RAP2B"
3.76874933230933e-44,0.942262362760979,0.762,0.261,9.21534586736278e-40,"17","TALDO1"
3.8728796011462e-44,0.64304102254534,0.339,0.075,9.46996520072269e-40,"17","PLEC"
4.04153909619587e-44,0.969359684514632,0.498,0.139,9.88237139801814e-40,"17","ETV3"
4.26015917204089e-44,0.373659434766381,0.628,0.184,1.04169412074744e-39,"17","CORO1B"
6.56602987343419e-44,0.415154481653377,0.548,0.152,1.60552562465213e-39,"17","HPS1"
7.25761232555233e-44,0.713782167229502,0.619,0.185,1.77463136584406e-39,"17","NENF"
8.8037042282774e-44,0.652277033524518,0.473,0.124,2.15268175789839e-39,"17","SFT2D2"
9.65715882079508e-44,0.731514592304191,0.264,0.05,2.36136847486081e-39,"17","BRI3BP"
1.36735432982717e-43,0.764064537403625,0.452,0.117,3.34345480729339e-39,"17","MAP2K1"
1.48808637752254e-43,0.587266106781488,0.36,0.083,3.63866881031811e-39,"17","CSGALNACT2"
1.61118207248438e-43,0.572779889771711,0.481,0.128,3.93966240363882e-39,"17","AKR7A2"
1.70173389623509e-43,0.614607430815862,0.515,0.142,4.16107972307404e-39,"17","APPL1"
1.73387278456705e-43,0.719016910939828,0.736,0.235,4.23966573282336e-39,"17","VPS29"
1.99738446260732e-43,0.754706312213556,0.318,0.069,4.88400448796741e-39,"17","CREBL2"
3.57574322010682e-43,0.655742144970839,0.59,0.174,8.74340732180521e-39,"17","TRAPPC5"
3.69116775261052e-43,0.690343092560558,0.481,0.13,9.02564338868323e-39,"17","MYO9B"
4.00152181651492e-43,0.756801094963937,0.464,0.125,9.78452114574229e-39,"17","GUSB"
4.15237382176312e-43,0.633865950931763,0.289,0.059,1.01533844689752e-38,"17","TATDN1"
4.43879307998215e-43,0.775491664125602,0.561,0.164,1.08537368391723e-38,"17","SMS"
4.67121814170496e-43,0.703510610983138,0.368,0.087,1.1422062600097e-38,"17","CBWD1"
5.4787814745641e-43,0.629182369698039,0.414,0.104,1.33967164616041e-38,"17","VMA21"
