"feature","mean","variance"
"LMCD1-AS1",-0.0107848617460735,0.0158637455581384
"DSC1",-0.0115616186795401,0.0181332185680023
"CHN1",-0.000506545864536415,0.989557934811767
"STK24-AS1",-0.00752329262836905,0.00679370416951247
"AL157402.1",-0.0108602186767674,0.0158639843900963
"FAAH2",-0.00199689880352764,0.957945284166741
"ASB9",-0.00747281785680666,0.00679363563910966
"GAS2",-0.00856763975726792,0.00906036776363468
"AC005261.2",-0.0180320667987259,0.0590331906717787
"ODC1",-1.04212839191694e-15,0.999999999999999
"CCDC39",-0.00853441457263437,0.00906030760879476
"CD34",-0.00859320470019418,0.00906041404959466
"ALPL",-0.00724951731773288,0.00679333246455137
"AL121652.1",-0.0148917935267009,0.0340277939293964
"MEF2C",-0.0205777353610288,0.463667864780853
"ADM",-0.0239425498481153,0.316782847743536
"AC107464.3",-0.00722180284096595,0.00679329483715061
"PTPN22",2.02001149659641e-15,1
"GFPT2",-0.004083163788019,0.911438013829485
"AC096711.3",-0.0178557890768346,0.0567594016963967
"OR7D2",-0.00856980371420657,0.00906037168152754
"RUNDC3A-AS1",-0.0100222408655963,0.0135951171301945
"SLC12A3",-0.00627066785240242,0.00452789999439015
"PDE7B",-1.46954128834346e-16,1
"IGKV2D-29",-0.0137571457551525,0.68339698743913
"ACOT6",-0.0101869707969406,0.0135955645899673
"DDX3X",-5.76412750937448e-15,1
"AC011773.4",-0.0162369004177363,0.0431173519586069
"RBFOX3",-0.0162666600241873,0.0431176081740587
"PLAC8",-1.06579301821338e-15,0.999999999999999
"RBM38",-4.16753209125492e-15,1
"AC020916.1",-1.90253303726999e-16,0.999999999999998
"P2RY14",-0.0239552806018332,0.188918632716703
"TMEM37",-0.00749139546613496,0.0067936608621861
"HLA-DQB1",1.27014594600902e-17,1
"CD160",-1.9465162334478e-15,1
"MT-ND2",1.0577916581488e-14,1
"TIE1",-0.0183224942739406,0.0613086394822291
"EML4",2.83048007796344e-16,0.999999999999999
"AL021368.2",-0.0221885346486486,0.120510374552702
"AC116407.1",-0.0101486899874178,0.0135954606062506
"TIPARP",-1.68824485719312e-15,0.999999999999998
"NUCB1-AS1",-0.00754598836419049,0.00679373498398783
"AL512343.2",-0.0101318895718709,0.0135954149707254
"DUOX1",-0.00856471088484607,0.00906036246084644
"SLC22A18AS",-0.00940511076236042,0.0113276112447417
"AC026904.2",-0.00858135919302456,0.00906039260299695
"SPON2",-2.5671130569056e-16,1
"SLIT3",-0.0151491568903881,0.0362990000231816
"LINC01291",-0.0126242339302842,0.0226723604724942
"CNN2",-4.98634698738574e-15,1
"PLD4",-0.0131675482603323,0.0249428672601362
"C9orf41-AS1",-0.00943938783511735,0.0113276888273783
"DACT3-AS1",-0.0100850366204165,0.0135952877029064
"ZEB2",-6.42331129136694e-16,0.999999999999998
"LIF",-0.0217595885816458,0.113671581648399
"LINC01030",-0.00576959572807023,0.00452744652921053
"PARD6G-AS1",-0.0237174178870992,0.320968473525661
"AC013565.3",-0.0130762522354511,0.0249424124241939
"SULF2",-0.0205782375876764,0.0908952531551647
"GAREM1",-0.00625754045993476,0.00452788811394372
"FYN",-8.6228988488889e-15,1
"AC009318.3",-0.015715126855643,0.0408428381456667
"PTPN13",-0.0234200827667283,0.163822903897956
"RASSF6",-0.00750126819453448,0.00679367426654469
"JAG1",-0.0238077497464725,0.293790933159759
"LURAP1",-0.00750952772355329,0.00679368548064727
"IL4I1",-0.0124124787122229,0.711318755827225
"STK17B",2.59979491930207e-15,0.999999999999997
"DLC1",-0.016727843730388,0.0476628485980103
"ALB",-0.013957801573681,0.669571725957699
"IGLV3-12",-0.0111980248535252,0.0181319014894394
"AC105942.1",-0.0129384491877731,0.0249417258985527
"LINC02531",-0.0175835272056867,0.0544848313234979
"HOXA7",-0.0152095032110233,0.0362994374640343
"DDX3Y",-2.4491827670055e-15,0.999999999999999
"ZNF804A",-0.00839935606733326,0.00906006308481228
"AC021851.1",-0.00744722796667151,0.0067936008954395
"AC011511.5",-0.0175804710668495,0.0544847980793161
"UCP2",-8.57248106761937e-16,1
"CPM",-0.017318853859568,0.0522106898384082
"HAL",-0.0126133174873488,0.0226723110346269
"TLR6",-0.0216047461088038,0.111392186316263
"SYNE2",2.66201253839733e-15,1
"PCDH1",-0.0180224373693657,0.059033077185285
"CALM2",6.8980381440388e-16,1
"MCTP1",-0.0215893744482112,0.4302720716713
"AL136115.2",-0.00853250534407126,0.00906030415210556
"MOXD1",-0.0139650467179183,0.0294839633331105
"MPEG1",-0.0178876948033809,0.0567597632413962
"RHOH",3.2748284628509e-15,1
"ABCA1",-0.0236351255429931,0.177506547114384
"IGKV1-6",-0.019801479496284,0.0772385002044229
"AC108863.1",-0.00625169397830615,0.00452788282281328
"AC243829.2",-0.019322536402058,0.0726848203059676
"ISLR2",-0.00731286558819818,0.00679341847164526
"GDF7",-0.00852588628429484,0.00906029216819584
"SUN3",-0.0100162399293911,0.0135951008298499
"HSPB1",3.78408105456244e-17,1
"ABCC3",-0.0062637352103234,0.00452789372026461
"BIK",-2.26919354781058e-18,1
"TRBV7-4",-0.00134638837163291,0.971447767204281
"AC138356.1",-0.0158844134226318,0.0408442188163827
"LINC01781",-0.010242237312495,0.0135957147133483
"BX571846.1",-0.0101304337791089,0.013595411016311
"CHMP1B",-2.35093973926854e-15,0.999999999999999
"RNF213",-5.57364028919423e-15,0.999999999999999
"AC010542.4",-0.0130988049447508,0.024942524781195
"PHLDA2",-0.00117374890504444,0.975426284256518
"CLEC4M",-0.00851188623516443,0.00906026682091729
"LMO7-AS1",-0.0158878382892963,0.0408442467492185
"RSRP1",-9.90317858592603e-16,1
"SPESP1",-0.0135674465065894,0.0272131895396573
"DPYSL4",-0.013070746978551,0.024942384997188
"MACROD2",-0.0108491191892833,0.0158639492119008
"SIGLEC12",-0.00626611579530649,0.00452789587472253
"IGKV2-30",-0.00816910903366061,0.8190060267032
"IFRD1",-1.77404999330463e-16,1
"NCL",-1.45892907462979e-15,0.999999999999998
"DKK2",-0.01403979803241,0.0294844035130454
"AC092164.1",-0.0101303030597657,0.013595410661234
"PRRG2",-0.0241235851269792,0.259669661485954
"SLC16A10",-0.0229263726671006,0.141023889253533
"AC009554.1",-0.00935228057828821,0.011327491669562
"AC083843.2",-0.01439199217191,0.0317553862479894
"COMMD6",-1.25236076505258e-15,1
"MFSD6L",-0.0084597601985981,0.00906017244633391
"RNF217",-0.0121319208781437,0.020402656465726
"ETS1",-3.43533107658537e-15,0.999999999999999
"FYB1",4.36850444779999e-15,1
"AC015849.2",-0.00625653073787426,0.00452788720013389
"CEACAM1",-0.0241169701398557,0.273373306022086
"MSX1",-0.0120644548364865,0.0204023815029421
"IGKV2D-28",-0.023915451333084,0.328213360672285
"SAMD12-AS1",-0.0085170001285563,0.00906027607968642
"SLAMF1",-6.02597650521325e-16,0.999999999999998
"IGHV3-21",-0.0204192209374446,0.0840697332061807
"SAA2",-0.0125733447796658,0.0226721300085903
"SCART1",-0.0243057828576375,0.21858794848773
"TRGV1",-0.0191327796266643,0.0704091594900075
"AC004834.1",-0.0158717178180049,0.0408441152725111
"TUBA8",-0.00752619854650728,0.00679370811493443
"PRR4",-0.00848046037935832,0.00906020992410887
"LMNB1",4.43986292886058e-16,1
"AKR1C3",-0.0241132526723804,0.293936060715768
"GPR15",-0.0243058699792069,0.275668055750805
"AC092301.1",-0.0109239915071946,0.015864186509472
"PACRG",-0.0108294925361271,0.0158638870082017
"RCN3",-0.0140434240641956,0.029484424865348
"AL359921.1",-0.00621615959499862,0.00452785066387045
"AC109347.2",-0.00592299774420504,0.0045275853540641
"TFCP2L1",-0.0141955734979126,0.0317541405828117
"ALPK3",-0.00931219597294923,0.0113274009429872
"AC068491.3",-0.0142771093683043,0.0317546576711813
"CSF1",-2.05611777977308e-16,1
"ACTA2-AS1",-0.0173822935517207,0.0522113511412232
"AC005480.1",-0.0101733434033723,0.0135955275732795
"DCHS1",-0.0108537367132509,0.0158639638464601
"TAS2R14",-0.0202374100796063,0.0840666825051449
"PLCD4",-0.00613248069615133,0.00452777493415056
"SPRY1",5.67700014129249e-17,1
"IGLV1-40",-2.23401301268388e-05,0.999536361447913
"AL670729.2",-0.00626970263555876,0.00452789912085689
"AC015674.1",-0.00856531681171321,0.0090603635578903
"AL133351.1",-0.0113925643035369,0.0181326061812069
"TAS2R5",-0.00859381240776043,0.00906041514986564
"RORC",-0.0233130511158106,0.348582569035269
"LCNL1",-0.0214597433732108,0.104562130258959
"PSCA",-0.0107450806666071,0.0158636194789793
"SERPINB9",1.13627858770732e-16,0.999999999999999
"PSME2",-2.8126523810051e-15,0.999999999999999
"PRND",-0.0109375059510902,0.0158642293418426
"AC138466.1",-0.0120368485041016,0.0204022689918508
"AC090948.3",-0.0173779683593338,0.0522113060547759
"FUS",5.71336136359493e-15,0.999999999999998
"LINC01857",-0.0114395532243305,0.0181327763940099
"SEMA3G",-0.00747601925936427,0.00679363998569472
"SIRPA",-0.00617771867415592,0.00452781587461307
"RAB9B",-0.0148145275644686,0.0340272688752765
"TM4SF19-AS1",-0.0148546214017288,0.0340275413289516
"TRAT1",-1.47265389896214e-15,1
"ALOX12",-0.0102471675624719,0.0135957281056893
"MT1X",-1.96289383665874e-15,0.999999999999999
"AP002383.2",-0.0101940549434491,0.0135955838329656
"AL512598.1",-0.00626445827748226,0.004527894374649
"G3BP2",-2.09665827799644e-15,0.999999999999999
"KANK2",-0.0148259495193016,0.0340273464919211
"LINC01238",-0.0192659473911164,0.0726839992623369
"CCR3",-0.00741383336865161,0.00679355555536678
"NMU",-0.00996250792812341,0.0135949548780358
"IFIT1",-0.0199981539940678,0.494665398421144
"AC026471.3",-0.0136121365494618,0.0272134324423645
"HIST1H1D",-1.09109427525448e-15,1
"ARSJ",-0.0170110073956658,0.0499364607666682
"BATF",-4.18103931523807e-16,1
"SLC38A2",-3.73872605055955e-15,1
"HS3ST1",-0.0129035199049921,0.0249415518846842
"LBH",-5.21424405332484e-15,0.999999999999998
"ZBTB16",-8.06723729997295e-06,0.999837427462358
"TRBJ1-1",-0.0155340414821528,0.635377218874056
"AL139424.1",-0.00856839849270494,0.00906036913734221
"PPP2R3A",-0.0183715900987502,0.0613092403823499
"IGLV2-11",-0.0242214662296591,0.296227747513169
"EOMES",1.34171088854008e-16,0.999999999999998
"CTAG2",-0.0233694751142468,0.152427514246007
"BMP6",-0.00626233258702464,0.00452789245087397
"LMO2",-0.0106985805984718,0.0158634721057983
"RALGPS2",-0.0235929456875913,0.321131743585898
"AC146944.4",-0.016535186217704,0.0453904162642409
"FXYD5",-1.53671290021932e-14,0.999999999999998
"PRSS57",-0.0157820324890872,0.627728888232372
"CTAGE15",-0.00627087642795499,0.00452790018315363
"AC004494.1",-0.00943033419505342,0.0113276683353674
"ADGRG1",3.38933174335814e-16,1
"TOMM7",-1.17290695483645e-14,1
"GAB1",-0.0171473427619722,0.0522089020075141
"NFKBID",3.00197488237319e-16,0.999999999999999
"AL356019.2",-0.0174701231136841,0.0544835977390044
"IFIT3",-0.00614135291239452,0.864007746404337
"FGF14",-0.00851036744674439,0.00906026407113242
"AC025034.1",-0.00935209490529053,0.0113274912493131
"KIAA1551",-1.48815419780918e-16,1
"SLC2A5",-0.0108791465703022,0.0158640443793649
"TMPRSS6",-0.0101043868234627,0.0135953402642645
"AC009495.1",-0.0139922127914859,0.0294841233026329
"AC073352.2",-0.0115466560610958,0.0181331643666223
"DST",-0.0221954606770214,0.120510541114838
"AC100830.2",-0.00921751637472624,0.0113271866488026
"ALX1",-0.00855697289697166,0.00906034845105587
"FAM201A",-0.0100888885753285,0.0135952981660434
"NMB",-3.87899057673359e-16,1
"PLA2G7",-0.00859216349296582,0.00906041216446098
"KCNC3",-0.00622382748498635,0.00452785760337156
"TSHZ2",-0.0223062506857748,0.395423361508733
"UQCRB",-1.4024138240799e-14,1
"FOXJ1",-0.0166333890701707,0.601752783875381
"GNAL",-0.023101523859212,0.147862836603956
"ADH1A",-0.0107773965318202,0.0158637218984121
"IGHV1-69D",-0.0124783255578492,0.710750930125704
"WNT9A",-0.0135242034487721,0.0272129545027448
"MAP3K8",1.08612915928372e-15,0.999999999999998
"COL5A1",-0.0182892221731457,0.0613082322556008
"CYYR1",-0.00998066020313156,0.0135950041848306
"P2RX1",-0.0151110556529725,0.0362987238347463
"AL121983.1",-0.0136284310964547,0.0272135210079907
"ANK1",-0.0182449926554448,0.0613076909201496
"PRSS3",-0.00754303506690656,0.00679373097423035
"TMEM232",-0.0143894103475874,0.031755369874191
"FAM47E",-0.00750202738399149,0.0067936752973087
"RCSD1",2.33609710492319e-15,1
"ABLIM1",-4.89136718045869e-16,1
"AC239800.2",-0.0184474759804071,0.0613101691806759
"FABP1",-0.0223364336114938,0.127344122605284
"AC123768.4",-0.00938344318018114,0.0113275622025301
"LINC01503",-0.00613903990550752,0.00452778087023695
"APOC3",-0.0242990140550058,0.261962572303771
"CCND2",1.20133465980755e-15,1
"AL109811.2",-0.010938918327978,0.015864233818201
"IGLV3-10",-0.0150749669048384,0.648697613808064
"KNDC1",-0.00625986554696894,0.00452789021817403
"AC090651.1",-0.00938954631345006,0.0113275760162966
"TRAF3IP3",1.72968776147891e-15,0.999999999999997
"AC087672.2",-0.00626379719219284,0.00452789377635894
"SELENOP",-0.0220822567469669,0.11595510417422
"ITM2C",3.67923125977036e-16,1
"AOAH",-2.03433703595189e-15,0.999999999999998
"AC022762.2",-0.014417476225457,0.0317555478667864
"RNF125",-5.40356608403609e-15,1
"ARL9",-0.0115047187121351,0.0181330124509842
"LRRC49",-0.0154844288730464,0.0385711421827067
"METTL27",-0.0182254871213319,0.0613074521880976
"TMEM136",-0.0129566132365401,0.024941816390098
"MARCKS",-0.0188911271916094,0.068133067929357
"CNTF",-0.00937877703852932,0.0113275516412407
"RUBCNL",-0.0205093611361119,0.090894003622286
"IGFBP3",-1.30949285846691e-16,1
"AL096865.1",-0.0204261077195883,0.0863439606758657
"CD70",-4.58557828887209e-17,0.999999999999999
"NKILA",-0.0239700666885372,0.198041673581467
"KCTD15",-0.0125264729517866,0.0226719177391464
"TBC1D12",-0.0113329381600431,0.0181323901924418
"OSBP2",-0.0223139383134698,0.122790007486338
"MSH5-SAPCD1",-0.0109479808519416,0.0158642625407945
"AL137145.1",-0.0155927319555054,0.0385719763702506
"CISH",2.89879435053387e-16,0.999999999999999
"AC113414.1",-0.0139835702759514,0.0294840724104656
"KLKB1",-0.0169392749667688,0.0499357455731254
"TRPV4",-0.00614012531187422,0.00452778185253041
"PTGDR",-1.04556104919197e-16,1
"SLA2",-9.45801878863333e-16,1
"S1PR5",-5.53492452756895e-18,1
"CLECL1",1.31987868623689e-16,0.999999999999999
"C1QTNF3",-0.0209896608645129,0.0954521732732258
"RASGEF1B",1.39939459177978e-16,1
"IFI44L",-0.00942268517213975,0.786431537565287
"ATP2C2-AS1",-0.00858935767870386,0.00906040708445977
"MYL12A",-9.47367107042074e-16,0.999999999999999
"FLNA",1.10268247438442e-15,1
"LAG3",2.0746277722748e-15,1
"GNA15",-0.00488735172926784,0.893422601375735
"F2RL1",-0.0194521462504287,0.0749598562582706
"CD302",-0.0224865624514978,0.12507103600999
"DNAJB6",-4.3491767674684e-15,0.999999999999999
"CXCL3",-0.0178384224420625,0.0567592049039961
"LCN10",-0.00850093306991604,0.00906024699008799
"TLR2",-0.0169857650459687,0.0499362090923881
"LIX1-AS1",-0.00839163506943488,0.00906004910601337
"AP000442.1",-0.0119369008089004,0.0204018616522424
"GPR65",6.36095867219922e-16,1
"IGKV4-1",-0.000509320069430722,0.989193997132812
"Z97989.1",-0.0130791653913489,0.0249424269374452
"DENND6A-DT",-0.0173208988549504,0.0522107111556153
"CHD1",-2.20472862071091e-15,1.00000000000001
"AC004076.2",-0.0134960484389672,0.0272128014737196
"GYPC",1.88777261098734e-15,0.999999999999998
"LINC01606",-0.010240056218689,0.0135957087887113
"UBXN7-AS1",-0.0101063658423962,0.0135953456399204
"AL928654.1",-0.0156236204812683,0.0385722142859397
"PMAIP1",1.55647098054946e-15,1
"PNRC1",-9.55045236162566e-15,1
"FCRL1",-0.0187071565575468,0.0658580568880553
"IL17RE",-0.0239611220498083,0.191199314726527
"CYTOR",2.08120190712183e-15,1
"COL6A2",-1.56822861614454e-17,1
"GATA3",-6.99908150157607e-16,1
"JUND",-5.72162719603779e-15,1
"SUSD4",-0.0186097517152868,0.0635844144286719
"S1PR1",-4.48839706298328e-16,0.999999999999998
"HRH2",-0.0237803581460262,0.18207152043452
"AP000977.1",-0.0199992611444617,0.0817888712977098
"LYZ",-0.0149566475064288,0.64555487243538
"RASL11A",-1.59407081478913e-16,1
"FP671120.3",-0.0197939458050629,0.505690296824289
"ZGLP1",-0.0204923788223779,0.088619347686193
"RORA",-2.06976431818311e-15,0.999999999999999
"MARCKSL1",-2.72732213765279e-15,0.999999999999997
"CD200R1",2.88764919638311e-16,1
"PKP2",-0.00715719478403815,0.00679320712046532
"SPRY3",-0.0144607142716398,0.0317558220815997
"SRGN",2.32863707622479e-15,1
"GNG2",-3.69392493122345e-15,1
"AC004825.2",-0.00751850708623768,0.00679369767209073
"LRRK1",-0.00987024675111665,0.0135947042715511
"AC127002.1",-0.0177882985226856,0.0567586369198516
"GDF9",-0.0062433658869335,0.00452787528580395
"SIRPG",-2.09426232087101e-15,0.999999999999998
"AL513303.1",-0.00626815489669745,0.00452789772013412
"IGKV3OR2-268",-0.0133430353788286,0.027211969819681
"AC007405.3",-0.00941795401131129,0.0113276403140866
"AR",-0.00627200103949098,0.0045279012009412
"AES",1.1932707391523e-15,0.999999999999999
"AP001001.1",-0.0102091700724771,0.0135956248909427
"IGKV1-27",-0.011453409739724,0.738975104011332
"CXCR3",-2.56804432992135e-15,0.999999999999996
"SLC6A9",-0.00746597687459791,0.00679362635102554
"ZNF625",-0.0146533358931508,0.0340261735243472
"CCDC62",-0.0194370237378982,0.0749596299823239
"LOXL4",-0.00754805294329448,0.00679373778711353
"IGKV1-33",-0.0217255723984969,0.109119037734354
"TMEM178B",-0.00994020374123023,0.0135948942935778
"EBLN2",-0.0241393596644438,0.225426660828742
"AC010422.3",-0.00101049534059549,0.979105992182299
"KLHL7-DT",-0.00939828018860219,0.0113275957844708
"HOXB3",-0.02296399335039,0.141024947911421
"AC022730.4",-0.0189358385849245,0.0681336760467937
"SNRPD2",-7.08093076688365e-15,1
"DNAJB4",-3.3007478492185e-16,0.999999999999998
"AC109460.1",-0.0199935622764268,0.0817887782630019
"LINC02195",-0.0240113945781922,0.323646354652245
"RASGRF1",-0.00716844308574443,0.00679322239195246
"AC006449.3",-0.0131526923582349,0.0249427932478883
"AP006284.1",-0.0186040507026821,0.0635843420642514
"AL391684.1",-0.0101308730876616,0.0135954122096182
"BHLHE40",-1.1769182376399e-15,1
"IL17RB",-0.00853829139797734,0.00906031462785179
"NFE2L2",6.18576136725515e-16,1
"PALD1",-0.00623493825985644,0.00452786765872016
"APOA2",-0.023952429873622,0.30078259361586
"EIF4G2",-1.18894854043534e-15,1
"AC073529.1",-0.015154997625972,0.0362990423616269
"ANKRD55",-0.017001199831449,0.0499363629820485
"SH2D6",-0.0114505002422389,0.0181328160486341
"ASIC1",-0.0177753587494188,0.0567584902919939
"AC053513.1",-0.0062613079112059,0.00452789152353037
"SLC38A1",5.94565734531715e-16,0.999999999999996
"IL2RB",-1.89126990513611e-15,1
"GIMAP1",-3.33026744669887e-16,1
"PLK2",-0.000286492722403682,0.994098648771703
"CCR10",-0.0226972591415037,0.134184903021522
"SPATA3",-0.00621705928902676,0.00452785147810039
"FES",-0.0234070874394947,0.344185607949685
"PXDNL",-0.0084664477443851,0.00906018455415864
"AC005498.2",-0.0179979132262249,0.0590327881594075
"Z99774.1",-0.0206462972154599,0.090896487877944
"CD28",1.41461877194291e-16,1
"AC104506.1",-0.0205225123027345,0.477880353490936
"CCDC194",-0.00857862518624379,0.00906038765301042
"AC091965.1",-0.0185340700165973,0.0635834537847428
"CLEC2D",3.03055191107347e-15,1
"XIST",1.48426343453584e-17,1
"SLC8A2",-0.0061686859154308,0.00452780769993319
"RSAD2",-0.0077635310677333,0.826588413794876
"PRICKLE1",-0.0170236102705955,0.0499365864215897
"NEFL",-0.00937746198705847,0.0113275486647698
"EPS8",-3.09378434477493e-19,1
"PNOC",-0.0120583769214216,0.0204023567320459
"SLC28A3",-0.0100727734050984,0.0135952543921328
"ITGB1",-9.19199098753049e-17,0.999999999999997
"CERKL",-0.0148252742411738,0.03402734190314
"ECM2",-0.0107745837765864,0.0158637129838675
"NHSL2",-0.02421483288178,0.28251688513272
"MN1",-0.0101638487662523,0.0135955017826093
"AC008079.2",-0.0146864709035174,0.0340263986863054
"HLA-DOB",-0.0222935644149556,0.12278950825859
"ZNF660",-0.0151339544635487,0.0362988898236299
"TAS2R43",-0.00623499557926346,0.00452786771059476
"CPA5",-0.0229328507661302,0.370086789541553
"CA2",-0.0239616389236079,0.314328831840658
"AC124242.1",-0.0108680789147698,0.0158640093019898
"AC006942.1",-0.0231718253843829,0.150143155270802
"PFKFB4",-0.0212293613405345,0.100006825291171
"IGLV1-44",-0.0209177305767488,0.473598955357268
"CLEC3B",-0.00736764758858188,0.00679349284886859
"NEXMIF",-0.00830776517225244,0.00905989726099552
"AC096642.1",-0.00626060855273213,0.00452789089060283
"BTNL9",-0.015494665480963,0.0385712210281912
"IL7",-0.0240260020438297,0.198043883796025
"SYAP1",-2.03077447738693e-15,0.999999999999998
"AL136526.1",-0.00627209040426974,0.00452790128181745
"AC021097.1",-0.0131260147252438,0.0249426603399385
"PLBD1",-0.0125882734591068,0.022672197616627
"CALB1",-0.00626465972893272,0.00452789455696497
"GBP6",-0.0102060625287786,0.0135956164497621
"AC090527.2",-0.00627153235552576,0.00452790077677631
"MX1",6.03871561722114e-17,0.999999999999995
"TMA7",2.2164211291647e-15,1
"AC012313.1",-0.0241194039575517,0.211734807941384
"MSRB3",-0.00852480194418368,0.00906029020498212
"HSP90B1",-1.09884935088634e-14,1
"AL139807.1",-0.0062692619978443,0.0045278987220743
"RGPD2",-5.5135296464702e-07,0.999988959245597
"MIR181A2HG",-0.0220412257471976,0.419378025346262
"BX284668.6",-4.31620571208384e-06,0.999912849926717
"CYP2D6",-0.0229422145713521,0.150136276391006
"AUTS2",1.32363390033814e-15,0.999999999999997
"ITGA1",-1.2564906220045e-16,1
"IGHV3-43",-0.0160954351595403,0.0431161340233056
"HMGB2",-2.06298309432315e-16,1
"CACNB4",-0.0101390515034275,0.013595434424908
"MAF",-5.26590962434012e-16,0.999999999999998
"MFAP2",-0.0101550320234663,0.013595477833353
"PARVA",-0.0109080850207797,0.0158641360958904
"RGMA",-0.0184255209619197,0.544145506879809
"CYP46A1",-0.0138206518842579,0.029483113060263
"SMCO3",-0.00850603439452547,0.00906025622609107
"ARL4C",2.51945873731665e-15,1
"CXXC4",-0.0115166397512465,0.018133055634199
"CLIC1",-9.71071170460204e-15,0.999999999999997
"PARM1",-0.0105808554734726,0.015863099001316
"AC006064.2",-0.014421015788339,0.031755570314578
"AC021151.1",-0.00754213523376962,0.00679372975250712
"AKAP13",-7.20851815086806e-15,0.999999999999998
"TXK",-2.97994814190634e-17,1
"UXT-AS1",-0.0236787654302696,0.172948768759057
"AL354896.1",-0.0157342772689413,0.0408429943318139
"LYST",-1.50546934946051e-15,1
"ACVR2A",-0.0223514149233684,0.12734450331161
"TNFRSF19",-0.00626112565393635,0.00452789135858542
"AP000911.1",-0.0244694506252333,0.248269635637782
"PPP1R9A",-0.0162117543301334,0.0431171354638576
"TEX29",-0.00851449405161027,0.0090602715424016
"AC239799.2",-0.00624066357789617,0.00452787284018751
"JAZF1-AS1",-0.0120450326611201,0.0204023023467902
"CPXM1",-0.00846749553287753,0.00906018645118406
"RTN1",-0.00932290365325693,0.0113274251784692
"NCR3",-8.8812821630305e-16,0.999999999999996
"GLIS1",-0.0234600687059285,0.154708851473517
"CTDSPL",-0.00853047332467228,0.00906030047310228
"AL603832.1",-0.0126850926845635,0.0226726360877128
"LDLRAD4",4.53570748930226e-16,0.999999999999999
"TBC1D8B",-0.0140363668443058,0.0294843833081093
"AC083973.1",-0.0242718600969932,0.214022885297029
"PROK2",-0.0242679623592522,0.282519879883833
"SLFNL1-AS1",-0.0159991572509956,0.0431153051351857
"ROR2",-0.0161569949367229,0.0431166640158116
"HNRNPU",-8.43268735517853e-16,1
"USP36",-4.24037973058126e-16,0.999999999999999
"BX649632.1",-0.0148222958704713,0.0340273216639405
"PLIN2",9.83785769090622e-17,0.999999999999999
"KLF3",-9.9675832689492e-16,0.999999999999999
"AC126755.2",-0.0215255379266001,0.106839040979407
"HERPUD1",-9.30525487167243e-15,0.999999999999998
"OASL",2.77417696814332e-16,0.999999999999997
"AGPAT5",-6.26867227752527e-16,1
"ASPM",-0.0196887158154891,0.504083863720291
"LRRC69",-0.0171528329676542,0.0499378748246628
"CAMK4",-2.27411348072397e-16,1
"AFF3",-0.0171789403094725,0.581954214729851
"AC007325.4",-0.00746195501814985,0.00679362089050546
"CP",-0.0157906435250242,0.0408434540431225
"CACYBP",1.75512080243733e-15,0.999999999999998
"CD5",1.50485561293126e-15,1
"VSIG1",-0.0221859140893928,0.12051031153163
"KPNA2",-9.94583264716626e-16,0.999999999999996
"AL132639.3",-0.0145053388708607,0.0317561050911458
"IGKV3D-15",-0.0108800717204653,0.0158640473114998
"TPBG",-0.0230584921356951,0.15013975991539
"NDUFS5",-1.2015448865328e-15,0.999999999999998
"KRT8",-0.0150069095995652,0.0362979689056888
"SMAD1",-0.0237978894473467,0.305344339550051
"AHI1",6.3840647857032e-16,0.999999999999998
"C19orf71",-0.00931671650530841,0.0113274111746381
"AC023157.3",-0.0200215767483582,0.492320917054695
"TOM1L1",-0.00627127274813227,0.00452790054182836
"ALOX5",-0.0154716783216926,0.0385710439741738
"AP000911.2",-0.0165405191906907,0.0453904645975066
"ATP12A",-0.0094599778656979,0.0113277354309273
"IGLV2-23",-0.0238620101576762,0.330496592979415
"PLEK",-1.46572583016572e-15,0.999999999999997
"SH2D1A",2.20727016768786e-15,1
"SLFN5",-6.82193881499532e-16,0.999999999999999
"KDM6B",-1.83391503414726e-15,0.999999999999999
"ADGRD1",-0.00627010562760392,0.00452789948556969
"NUP210L",-0.0105989002117907,0.0158631561899512
"TSSK4",-0.0115172755923744,0.018133057937495
"CREG2",-0.00742217306538241,0.00679356687821554
"GSTP1",8.14081296263386e-15,1
"ADTRP",-0.0237177995174813,0.17978930988907
"FOXD4",-0.00844012444200907,0.00906013689577557
"RIPOR2",1.92773514260187e-16,1
"AP000786.1",-0.0113770578990537,0.0181325500109376
"HNMT",-0.0100418959631859,0.0135951705194098
"PCOLCE-AS1",-0.0156381725278698,0.0385723263718345
"AKAP5",-2.56539359055577e-18,0.999999999999999
"KCNQ1OT1",2.34624948689677e-16,0.999999999999999
"MINDY1",-0.02023164740105,0.0863406094588625
"UGT3A2",-0.0101060061079503,0.0135953446627651
"TBC1D4",5.16128574483487e-17,1
"ZNF415",-0.0185899431047612,0.065856515889808
"STAT4",1.32418613770597e-15,1
"AL445250.1",-0.00734715760465456,0.00679346502968143
"HBQ1",-0.0219122611631619,0.111399022606589
"SHISA8",-0.00734789348409193,0.00679346602878166
"AC104653.1",-0.0203766889539386,0.0863431090151898
"C9orf147",-0.0193624984656676,0.0726854001138726
"TP53TG5",-0.0142490099164899,0.0317544794681595
"KIF13A",-0.0172125423783718,0.0522095816444097
"AC087623.3",-2.37713712694744e-16,1
"FAM171A1",-0.0233563090066071,0.351046426897573
"TBC1D8",-0.0224092923671913,0.399031140338091
"AL391834.2",-0.0155427513140902,0.0385715914010609
"CDKN1B",-1.97455483071444e-15,1
