"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","CD8_State"
5.85597379362423e-35,0.781312636491731,0.259,0.182,1.10824304044339e-30,"5","TNFAIP8","CD8_Immediate_Early_Stress"
8.10956754431573e-89,0.772404922706988,0.494,0.371,1.53473565776175e-84,"5","NEAT1","CD8_Immediate_Early_Stress"
1.24269105578149e-36,0.771140429461843,0.268,0.187,2.35179282306647e-32,"5","CDC42EP3","CD8_Immediate_Early_Stress"
1.4785457373395e-57,0.754725362875995,0.376,0.27,2.798147807915e-53,"5","KLRG1","CD8_Immediate_Early_Stress"
8.07792636521585e-40,0.747278300347975,0.341,0.265,1.5287475646171e-35,"5","CSRNP1","CD8_Immediate_Early_Stress"
1.86555431512627e-174,0.735627647968787,0.686,0.559,3.53056154137647e-170,"5","IER2","CD8_Immediate_Early_Stress"
4.62408635753438e-35,0.729212266790626,0.285,0.205,8.75108343163381e-31,"5","THEMIS","CD8_Immediate_Early_Stress"
1.17466201056919e-63,0.707875640086773,0.439,0.332,2.22304785500219e-59,"5","KIAA1551","CD8_Immediate_Early_Stress"
2.5895775275185e-150,0.707859772699678,0.668,0.554,4.90077547082876e-146,"5","TSC22D3","CD8_Immediate_Early_Stress"
3.88525158883739e-53,0.696811110233178,0.415,0.321,7.35283863187475e-49,"5","SNHG8","CD8_Immediate_Early_Stress"
5.14218542050596e-42,0.684028029264636,0.324,0.23,9.73158590830754e-38,"5","DENND2D","CD8_Immediate_Early_Stress"
4.146053904805e-65,0.676469545287304,0.502,0.413,7.84640701484346e-61,"5","TUBA1A","CD8_Immediate_Early_Stress"
2.64999053947094e-46,0.676210863578872,0.407,0.325,5.01510709594876e-42,"5","SLC38A2","CD8_Immediate_Early_Stress"
2.01223130961758e-49,0.674189759423184,0.407,0.313,3.80814775345126e-45,"5","CLK1","CD8_Immediate_Early_Stress"
2.93586638467137e-33,0.671633592357513,0.354,0.285,5.55612713299056e-29,"5","HSPB1","CD8_Immediate_Early_Stress"
3.77572649763073e-25,0.655775945096256,0.269,0.203,7.14556239676616e-21,"5","ICOS","CD8_Immediate_Early_Stress"
6.46398862757069e-20,0.649882232275062,0.276,0.224,1.22330984776775e-15,"5","ANKRD37","CD8_Immediate_Early_Stress"
8.2012896819376e-35,0.645575521718413,0.402,0.342,1.55209407230669e-30,"5","SOCS1","CD8_Immediate_Early_Stress"
8.90745065888897e-67,0.640640409611718,0.496,0.396,1.68573503719474e-62,"5","CCNL1","CD8_Immediate_Early_Stress"
7.50439895769445e-103,0.63186995996848,0.62,0.534,1.42020750274368e-98,"5","BTG2","CD8_Immediate_Early_Stress"
3.87916964417567e-151,0.631218668328307,0.741,0.735,7.34132855160246e-147,"5","CCL4","CD8_Immediate_Early_Stress"
5.23987936256857e-28,0.619470874964964,0.279,0.204,9.91647169366102e-24,"5","RCSD1","CD8_Immediate_Early_Stress"
8.15819669310675e-61,0.614106920467835,0.497,0.407,1.54393872417045e-56,"5","ZFAS1","CD8_Immediate_Early_Stress"
2.66391870495487e-29,0.613050484380571,0.296,0.22,5.0414661491271e-25,"5","SAMD3","CD8_Immediate_Early_Stress"
2.2966542271793e-18,0.611435238288635,0.254,0.202,4.34641812493682e-14,"5","NKTR","CD8_Immediate_Early_Stress"
5.82255218860885e-26,0.595195046736344,0.379,0.33,1.10191800169423e-21,"5","ODC1","CD8_Immediate_Early_Stress"
3.02062745482122e-49,0.593017301601924,0.449,0.361,5.71653745824916e-45,"5","ARGLU1","CD8_Immediate_Early_Stress"
4.57986299865732e-22,0.591824233251731,0.291,0.233,8.66739072495898e-18,"5","SCML4","CD8_Immediate_Early_Stress"
2.08124029029263e-24,0.591818484508619,0.327,0.269,3.9387472493788e-20,"5","RSRC2","CD8_Immediate_Early_Stress"
3.79037324064581e-20,0.588208625484724,0.292,0.239,7.17328135792219e-16,"5","CHORDC1","CD8_Immediate_Early_Stress"
3.75296542696089e-23,0.575215538358496,0.3,0.237,7.10248707052348e-19,"5","GPR174","CD8_Immediate_Early_Stress"
3.18394510787579e-21,0.568922559225908,0.302,0.246,6.02561611665492e-17,"5","RBMS1","CD8_Immediate_Early_Stress"
4.17554319183065e-12,0.567430854104074,0.274,0.24,7.90221549053951e-08,"5","MARCKSL1","CD8_Immediate_Early_Stress"
8.81180163923462e-29,0.564016850209618,0.333,0.256,1.66763346022515e-24,"5","TRAF3IP3","CD8_Immediate_Early_Stress"
2.54034266534423e-61,0.561298454563129,0.54,0.438,4.80759849416395e-57,"5","MYADM","CD8_Immediate_Early_Stress"
4.51071995464998e-37,0.557471210559826,0.429,0.358,8.5365375141751e-33,"5","ZC3HAV1","CD8_Immediate_Early_Stress"
3.29237896504173e-57,0.55330067058897,0.54,0.471,6.23082719134147e-53,"5","TUBA1B","CD8_Immediate_Early_Stress"
1.05535053304976e-263,0.550523011798613,0.866,0.815,1.99725088379667e-259,"5","HSP90AB1","CD8_Immediate_Early_Stress"
1.46452508352677e-14,0.548972616099974,0.266,0.223,2.77161372057441e-10,"5","HNRNPH1","CD8_Immediate_Early_Stress"
1.25265361973973e-14,0.541422969521835,0.271,0.229,2.37064697535743e-10,"5","INPP4B","CD8_Immediate_Early_Stress"
3.67534062616529e-22,0.508479927037154,0.322,0.257,6.95558213501782e-18,"5","TUBB","CD8_Immediate_Early_Stress"
2.86411833491855e-282,0.504400208579103,0.914,0.897,5.42034394883335e-278,"5","HSP90AA1","CD8_Immediate_Early_Stress"
7.32795056324926e-19,0.502244241691458,0.368,0.328,1.38681464409492e-14,"5","CACYBP","CD8_Immediate_Early_Stress"
3.74895507552696e-14,0.498767639241612,0.318,0.283,7.09489748043476e-10,"5","TCP1","CD8_Immediate_Early_Stress"
1.48389169532121e-21,0.494703818445136,0.407,0.37,2.8082650333954e-17,"5","RGS2","CD8_Immediate_Early_Stress"
8.43775409674214e-40,0.492495579915887,0.505,0.454,1.59684496280845e-35,"5","ID2","CD8_Immediate_Early_Stress"
1.08506489886741e-22,0.489877634555871,0.395,0.352,2.05348532110658e-18,"5","TRA2B","CD8_Immediate_Early_Stress"
3.17051979541226e-08,0.484389845919414,0.251,0.227,0.000600020871281771,"5","GLUD1","CD8_Immediate_Early_Stress"
2.69817710674758e-35,0.483312740456071,0.491,0.446,5.1063001745198e-31,"5","DDX3X","CD8_Immediate_Early_Stress"
4.4896996567146e-145,0.472951432694783,0.806,0.751,8.49675660033239e-141,"5","JUNB","CD8_Immediate_Early_Stress"
1.79105107297399e-51,0.472353849071212,0.545,0.469,3.38956415560328e-47,"5","CD48","CD8_Immediate_Early_Stress"
1.007236410177e-09,0.466224610475825,0.262,0.231,1.90619490625997e-05,"5","AHSA1","CD8_Immediate_Early_Stress"
1.82111271953853e-13,0.462656267749411,0.313,0.277,3.44645582172667e-09,"5","ARHGAP15","CD8_Immediate_Early_Stress"
2.26004772846838e-06,0.461967431622331,0.256,0.241,0.0427714032612641,"5","CKS2","CD8_Immediate_Early_Stress"
4.77844761141166e-10,0.461297424715414,0.28,0.25,9.04321210459656e-06,"5","GLS","CD8_Immediate_Early_Stress"
3.24242869502743e-13,0.453983106466501,0.332,0.3,6.13629630533941e-09,"5","IVNS1ABP","CD8_Immediate_Early_Stress"
2.00748734538418e-14,0.450993883141151,0.33,0.29,3.79916980113956e-10,"5","TAF1D","CD8_Immediate_Early_Stress"
1.3008597598298e-08,0.447802385570332,0.264,0.237,0.000246187709547789,"5","TAF7","CD8_Immediate_Early_Stress"
1.79030140414023e-23,0.447354980808558,0.424,0.378,3.38814540733538e-19,"5","CELF2","CD8_Immediate_Early_Stress"
8.27852583400874e-14,0.447059178028386,0.31,0.27,1.56671101408615e-09,"5","SYNRG","CD8_Immediate_Early_Stress"
4.71183356820236e-10,0.443488318755206,0.261,0.224,8.91714502782297e-06,"5","LUC7L3","CD8_Immediate_Early_Stress"
1.07440600918624e-16,0.441545363136707,0.311,0.255,2.03331337238495e-12,"5","LINC00861","CD8_Immediate_Early_Stress"
3.69292389744925e-75,0.439622598710445,0.672,0.629,6.98885847592271e-71,"5","FUS","CD8_Immediate_Early_Stress"
4.45246846111037e-09,0.439153409884371,0.262,0.232,8.42629656265137e-05,"5","RSF1","CD8_Immediate_Early_Stress"
1.39402178150965e-08,0.434326633548718,0.302,0.284,0.000263818622150701,"5","PPP1R10","CD8_Immediate_Early_Stress"
3.14401651896611e-09,0.433786107616766,0.252,0.219,5.95005126214336e-05,"5","ZBTB38","CD8_Immediate_Early_Stress"
1.11312498935908e-09,0.433244584790889,0.263,0.23,2.10658904236205e-05,"5","PNN","CD8_Immediate_Early_Stress"
1.74673633527718e-09,0.42750624489669,0.33,0.313,3.30569851451206e-05,"5","IFRD1","CD8_Immediate_Early_Stress"
5.98574776562612e-13,0.424912539891914,0.261,0.214,1.13280276464474e-08,"5","PLEK","CD8_Immediate_Early_Stress"
1.72397785638748e-08,0.421177001214174,0.292,0.268,0.000326262809321331,"5","MACF1","CD8_Immediate_Early_Stress"
6.24451918128036e-12,0.417102637148295,0.297,0.257,1.18177525505731e-07,"5","PYHIN1","CD8_Immediate_Early_Stress"
1.0287155797589e-195,0.41628270170217,0.878,0.829,1.94684423469372e-191,"5","MT-ND2","CD8_Immediate_Early_Stress"
1.36158195788316e-52,0.410164628519421,0.635,0.61,2.57679385529388e-48,"5","BRD2","CD8_Immediate_Early_Stress"
2.1380346359629e-08,0.408705296349033,0.286,0.262,0.000404623054855979,"5","FAM107B","CD8_Immediate_Early_Stress"
5.11402200495266e-57,0.394335979435483,0.632,0.562,9.67828664437292e-53,"5","EVL","CD8_Immediate_Early_Stress"
4.15749088605591e-20,0.39420942687211,0.441,0.413,7.86805150186081e-16,"5","DDX17","CD8_Immediate_Early_Stress"
9.66455223003037e-09,0.383098302848209,0.386,0.389,0.000182901650953325,"5","EIF4A3","CD8_Immediate_Early_Stress"
5.39136565691565e-38,0.382718798300077,0.583,0.566,1.02031595057129e-33,"5","DYNLL1","CD8_Immediate_Early_Stress"
1.26737860253591e-09,0.381509027822043,0.327,0.302,2.39851400529921e-05,"5","ANKRD44","CD8_Immediate_Early_Stress"
1.42434015612486e-11,0.376543481662067,0.331,0.297,2.69556374546631e-07,"5","CSK","CD8_Immediate_Early_Stress"
6.19100646520716e-10,0.375053182164696,0.277,0.238,1.17164797354046e-05,"5","ARPC5L","CD8_Immediate_Early_Stress"
1.4355308860947e-34,0.368434576329537,0.557,0.514,2.71674220193422e-30,"5","STK17A","CD8_Immediate_Early_Stress"
1.33844824475363e-171,0.365852165361886,0.873,0.879,2.53301330319625e-167,"5","UBB","CD8_Immediate_Early_Stress"
1.32570023954976e-16,0.361745884934049,0.444,0.418,2.50888770334791e-12,"5","ACAP1","CD8_Immediate_Early_Stress"
3.90188355531536e-14,0.355767131016061,0.385,0.347,7.38431462843431e-10,"5","LAT","CD8_Immediate_Early_Stress"
2.16572607808902e-10,0.351833442576368,0.385,0.367,4.09863660278348e-06,"5","PTGER4","CD8_Immediate_Early_Stress"
1.24610381686346e-07,0.341773020250073,0.394,0.404,0.00235825147341409,"5","JUND","CD8_Immediate_Early_Stress"
1.18152409446273e-19,0.341316332258024,0.557,0.534,2.23603434877072e-15,"5","ANXA1","CD8_Immediate_Early_Stress"
1.17225965690964e-07,0.341292142190441,0.312,0.291,0.0022185014007015,"5","FGFR1OP2","CD8_Immediate_Early_Stress"
1.32399352719567e-103,0.336412679829066,0.8,0.784,2.5056577502178e-99,"5","NR4A2","CD8_Immediate_Early_Stress"
3.63646425082571e-211,0.336052764492931,0.945,0.95,6.88200859468765e-207,"5","HSPA8","CD8_Immediate_Early_Stress"
6.92222569990185e-181,0.331564669414599,0.894,0.855,1.31003121370642e-176,"5","DDX5","CD8_Immediate_Early_Stress"
1.22940709371688e-113,0.329919646596237,0.831,0.795,2.3266529248592e-109,"5","PNRC1","CD8_Immediate_Early_Stress"
2.53644690992203e-15,0.326733721880141,0.503,0.478,4.80022577702743e-11,"5","RGCC","CD8_Immediate_Early_Stress"
3.03179319908118e-07,0.324261829618345,0.333,0.316,0.00573766862926113,"5","PNISR","CD8_Immediate_Early_Stress"
3.25807791756132e-09,0.321275684988011,0.343,0.314,6.1659124589848e-05,"5","CCND3","CD8_Immediate_Early_Stress"
3.88169843716211e-08,0.314443160741188,0.362,0.343,0.000734611429232929,"5","RBM25","CD8_Immediate_Early_Stress"
3.7829998853952e-193,0.311614746204818,0.933,0.913,7.15932728311041e-189,"5","MT-ATP8","CD8_Immediate_Early_Stress"
1.81216689247619e-109,0.307746238701254,0.85,0.825,3.42952584401119e-105,"5","MT-ND4","CD8_Immediate_Early_Stress"
2.12289262247606e-10,0.307212582989959,0.415,0.394,4.01757428803594e-06,"5","AHNAK","CD8_Immediate_Early_Stress"
3.07451197400272e-07,0.298698721152391,0.378,0.371,0.00581851391080015,"5","ARHGEF1","CD8_Immediate_Early_Stress"
4.6204002532757e-19,0.295439764541562,0.558,0.543,8.74410747932427e-15,"5","SAT1","CD8_Immediate_Early_Stress"
7.3385239502561e-12,0.275992502371078,0.464,0.456,1.38881565758597e-07,"5","ANKRD12","CD8_Immediate_Early_Stress"
0,0.273014069799031,1,0.999,0,"5","MALAT1","CD8_Immediate_Early_Stress"
7.65062486946754e-24,0.264523456369227,0.588,0.577,1.44788075654673e-19,"5","HNRNPDL","CD8_Immediate_Early_Stress"
1.00029039381954e-125,0.25893494682377,0.91,0.898,1.89304957030349e-121,"5","MT-ND5","CD8_Immediate_Early_Stress"
3.42582985241473e-77,0.256023888215149,0.801,0.798,6.48338299569488e-73,"5","HNRNPA2B1","CD8_Immediate_Early_Stress"
4.89039782504682e-20,0.25460200752012,0.575,0.581,9.25507788390111e-16,"5","RBM39","CD8_Immediate_Early_Stress"
1.18197967693193e-18,0.251625424168332,0.571,0.565,2.23689653859367e-14,"5","MBNL1","CD8_Immediate_Early_Stress"
1.10374472699962e-209,1.35485740590578,0.398,0.174,2.08883689584679e-205,"6","P2RY8","CD8_Memory_P2RY8"
1.21089662077321e-123,1.26225433045304,0.278,0.125,2.2916218548133e-119,"6","SUCO","CD8_Memory_P2RY8"
3.90696854016035e-139,1.18016963820481,0.355,0.173,7.39393796225346e-135,"6","GOLGB1","CD8_Memory_P2RY8"
3.05304551230409e-111,1.16068662872245,0.28,0.13,5.77788863203549e-107,"6","SEL1L","CD8_Memory_P2RY8"
2.41922009744644e-136,1.1499298936278,0.345,0.166,4.57837403441739e-132,"6","AUTS2","CD8_Memory_P2RY8"
1.43581825842806e-177,1.14750269966797,0.432,0.21,2.7172860540751e-173,"6","GPCPD1","CD8_Memory_P2RY8"
7.04444483791508e-101,1.12247640767691,0.28,0.137,1.33316118557543e-96,"6","TGFBR3","CD8_Memory_P2RY8"
1.09471490969424e-157,1.1094728054996,0.414,0.207,2.07174796659634e-153,"6","CAMK4","CD8_Memory_P2RY8"
8.3915707805468e-90,1.10782933403722,0.25,0.121,1.58810477021848e-85,"6","CYP51A1","CD8_Memory_P2RY8"
4.92263272362429e-100,1.10018342710969,0.282,0.138,9.31608242945897e-96,"6","CYP20A1","CD8_Memory_P2RY8"
2.91443887330785e-232,1.09989307586917,0.546,0.274,5.51557556773511e-228,"6","B4GALT1","CD8_Memory_P2RY8"
1.36407321867808e-98,1.09878529145543,0.26,0.122,2.58150856634826e-94,"6","SPAG9","CD8_Memory_P2RY8"
4.20186021381992e-174,1.09609127170312,0.45,0.224,7.9520204546542e-170,"6","VPS13C","CD8_Memory_P2RY8"
8.96319020198137e-98,1.09514245261518,0.256,0.119,1.69628374572497e-93,"6","KAT6A","CD8_Memory_P2RY8"
7.11819163756202e-139,1.09058356668153,0.374,0.186,1.34711776740861e-134,"6","DOCK10","CD8_Memory_P2RY8"
1.12215655550316e-154,1.07651349093498,0.428,0.221,2.12368128128972e-150,"6","LBR","CD8_Memory_P2RY8"
2.38896409118282e-194,1.07351301463047,0.488,0.237,4.52111454256348e-190,"6","DDX3Y","CD8_Memory_P2RY8"
4.60121053308467e-115,1.07059239383654,0.333,0.167,8.70779093386275e-111,"6","CCDC47","CD8_Memory_P2RY8"
4.44115018447941e-106,1.06568926682608,0.292,0.14,8.40487672412728e-102,"6","HUWE1","CD8_Memory_P2RY8"
3.54689381215016e-90,1.06021368587594,0.278,0.141,6.71249653949419e-86,"6","SYTL2","CD8_Memory_P2RY8"
2.66251968858569e-177,1.05955165628805,0.498,0.268,5.03881851064842e-173,"6","SYNE2","CD8_Memory_P2RY8"
1.53835009690684e-103,1.0587808355579,0.316,0.162,2.9113275583962e-99,"6","CEP350","CD8_Memory_P2RY8"
9.86292772020265e-95,1.05861819661507,0.278,0.137,1.86655907104835e-90,"6","ADAM10","CD8_Memory_P2RY8"
1.28940290474489e-124,1.05203954909664,0.365,0.187,2.4401949972297e-120,"6","FBXO34","CD8_Memory_P2RY8"
5.00010048789272e-84,1.05001180783544,0.253,0.126,9.46269017333697e-80,"6","DENND4A","CD8_Memory_P2RY8"
1.61356531356472e-273,1.0488081568733,0.671,0.377,3.05367235592124e-269,"6","STAT4","CD8_Memory_P2RY8"
2.1663177868623e-96,1.04879088302584,0.311,0.161,4.0997564116369e-92,"6","BRAF","CD8_Memory_P2RY8"
5.69289474447271e-141,1.04458167060086,0.405,0.21,1.07738033039146e-136,"6","PDE4D","CD8_Memory_P2RY8"
5.49232315219805e-170,1.04106151104096,0.482,0.255,1.03942215655348e-165,"6","MACF1","CD8_Memory_P2RY8"
1.1207833189828e-197,1.02902267298249,0.55,0.3,2.12108243117494e-193,"6","CANX","CD8_Memory_P2RY8"
2.91025937876041e-309,1.0260416744871,0.72,0.407,5.50766587430407e-305,"6","PDE4B","CD8_Memory_P2RY8"
2.04770819410002e-78,1.02139090643785,0.288,0.159,3.87528775733429e-74,"6","ATP2B1","CD8_Memory_P2RY8"
3.490850486383e-112,1.02125630814135,0.332,0.165,6.60643454547984e-108,"6","TM9SF3","CD8_Memory_P2RY8"
2.20377885275434e-150,1.01735597658763,0.432,0.222,4.17065147883758e-146,"6","RFTN1","CD8_Memory_P2RY8"
1.29370922594687e-111,1.01322914626653,0.345,0.176,2.44834471010445e-107,"6","SACM1L","CD8_Memory_P2RY8"
6.65719333654969e-110,1.01255565016589,0.355,0.188,1.25987383894203e-105,"6","CD28","CD8_Memory_P2RY8"
6.8190899441511e-93,1.00878584328221,0.276,0.135,1.2905127719306e-88,"6","MAP3K2","CD8_Memory_P2RY8"
5.41477890060368e-86,1.00595844979258,0.27,0.136,1.02474690693925e-81,"6","ETV3","CD8_Memory_P2RY8"
6.46051884949251e-94,1.0007352833679,0.297,0.151,1.22265319226646e-89,"6","GFPT1","CD8_Memory_P2RY8"
4.282917880241e-202,0.998687640142663,0.581,0.321,8.10542208835608e-198,"6","RALGAPA1","CD8_Memory_P2RY8"
3.92057841772602e-103,0.993082949070212,0.341,0.181,7.41969465554649e-99,"6","COPA","CD8_Memory_P2RY8"
1.04558267091909e-110,0.988724524034687,0.351,0.181,1.97876520471437e-106,"6","BIRC6","CD8_Memory_P2RY8"
3.5948921459886e-93,0.987328962772073,0.309,0.162,6.80333338628343e-89,"6","DHX9","CD8_Memory_P2RY8"
3.9123340161773e-95,0.984793585914609,0.319,0.168,7.40409212561553e-91,"6","SLC20A1","CD8_Memory_P2RY8"
2.82763968548014e-142,0.983272312251773,0.454,0.246,5.35130810477117e-138,"6","LNPEP","CD8_Memory_P2RY8"
6.86682449202259e-69,0.976737671112563,0.278,0.157,1.29954653511527e-64,"6","AHI1","CD8_Memory_P2RY8"
2.4922558853286e-140,0.97485977236779,0.447,0.242,4.71659426298437e-136,"6","GPRIN3","CD8_Memory_P2RY8"
1.18892300018489e-205,0.967432800009114,0.608,0.351,2.25003677784991e-201,"6","PTGER4","CD8_Memory_P2RY8"
6.37719150155854e-166,0.967391845011945,0.507,0.273,1.20688349166995e-161,"6","PBXIP1","CD8_Memory_P2RY8"
3.9681637527939e-93,0.963990693137517,0.333,0.181,7.50974990216246e-89,"6","HECTD1","CD8_Memory_P2RY8"
1.52136015389704e-77,0.958654448759969,0.274,0.146,2.87917409125015e-73,"6","SETX","CD8_Memory_P2RY8"
1.4666790454562e-290,0.953576042294457,0.748,0.445,2.77569009352585e-286,"6","PTPN22","CD8_Memory_P2RY8"
3.70887273069797e-107,0.951570979576215,0.364,0.194,7.01904164284592e-103,"6","RNF168","CD8_Memory_P2RY8"
5.6206127572373e-75,0.950176487753097,0.275,0.148,1.06370096430716e-70,"6","FAM118A","CD8_Memory_P2RY8"
9.85821148936492e-245,0.950113598371534,0.693,0.415,1.86566652436231e-240,"6","RNF19A","CD8_Memory_P2RY8"
1.50444395874662e-80,0.948875783361417,0.283,0.15,2.84716019192799e-76,"6","KMT2C","CD8_Memory_P2RY8"
1.2163268998806e-105,0.948814951496339,0.379,0.209,2.30189865802403e-101,"6","JMJD1C","CD8_Memory_P2RY8"
7.8738431705436e-77,0.947944716308266,0.283,0.152,1.49012482002538e-72,"6","TUT4","CD8_Memory_P2RY8"
2.11923801305383e-245,0.947234724165924,0.68,0.395,4.01065793970438e-241,"6","RANBP2","CD8_Memory_P2RY8"
3.65831206549845e-124,0.946683344150672,0.435,0.244,6.92335558395581e-120,"6","SERPINB9","CD8_Memory_P2RY8"
3.14558498128652e-111,0.945234303447856,0.39,0.214,5.95301957708474e-107,"6","NIPBL","CD8_Memory_P2RY8"
4.37363770269633e-70,0.943128822068129,0.254,0.135,8.2771093523528e-66,"6","ITCH","CD8_Memory_P2RY8"
6.18818814989354e-83,0.941065355967587,0.3,0.161,1.17111460736735e-78,"6","PRKDC","CD8_Memory_P2RY8"
6.82127353175409e-90,0.940459649526734,0.29,0.147,1.29092601588446e-85,"6","MSL2","CD8_Memory_P2RY8"
8.32402359333756e-189,0.932852656339593,0.58,0.326,1.57532146503913e-184,"6","CDK17","CD8_Memory_P2RY8"
1.65871477172652e-103,0.926431572649501,0.355,0.19,3.13911770549244e-99,"6","GGA2","CD8_Memory_P2RY8"
6.39926712854644e-74,0.925173853837663,0.287,0.157,1.21106130407741e-69,"6","BORCS5","CD8_Memory_P2RY8"
1.00224538205662e-69,0.920410230352236,0.279,0.155,1.89674938554216e-65,"6","ASH1L","CD8_Memory_P2RY8"
5.67476289536669e-73,0.919269201849682,0.266,0.141,1.07394887794815e-68,"6","USP47","CD8_Memory_P2RY8"
2.30110083961986e-86,0.917550684234863,0.338,0.191,4.35483333898058e-82,"6","ASXL2","CD8_Memory_P2RY8"
8.38835551774502e-95,0.914347293162279,0.364,0.205,1.58749628173324e-90,"6","GOLGA4","CD8_Memory_P2RY8"
1.29388218340289e-67,0.914098151999546,0.265,0.145,2.44867203208997e-63,"6","MARCH6","CD8_Memory_P2RY8"
1.92111294219581e-147,0.913625959216419,0.491,0.273,3.63570624310558e-143,"6","PPP1R16B","CD8_Memory_P2RY8"
0,0.913225232994463,0.812,0.502,0,"6","CEMIP2","CD8_Memory_P2RY8"
3.13377401242869e-183,0.912140885634611,0.577,0.328,5.9306673185213e-179,"6","SMARCA5","CD8_Memory_P2RY8"
4.91730099726942e-144,0.911944554415735,0.495,0.281,9.30599213733237e-140,"6","UTRN","CD8_Memory_P2RY8"
1.68441268507166e-78,0.911155860328222,0.326,0.188,3.18775100649812e-74,"6","BHLHE40","CD8_Memory_P2RY8"
5.04162433219984e-96,0.910871132738748,0.364,0.201,9.54127404868819e-92,"6","ATP2B4","CD8_Memory_P2RY8"
2.54712537984954e-304,0.908124419511966,0.775,0.475,4.82043478136525e-300,"6","SLC38A1","CD8_Memory_P2RY8"
7.53352714224827e-77,0.906716558305636,0.313,0.177,1.42572001167048e-72,"6","SC5D","CD8_Memory_P2RY8"
4.39926774191976e-82,0.906638447042664,0.311,0.17,8.32561420158315e-78,"6","HELZ","CD8_Memory_P2RY8"
2.81110984512485e-134,0.906314658077431,0.465,0.258,5.32002538189878e-130,"6","NUP98","CD8_Memory_P2RY8"
0,0.904881860935015,0.834,0.527,0,"6","SYTL3","CD8_Memory_P2RY8"
5.17829469131804e-85,0.900572007660017,0.33,0.183,9.7999227033194e-81,"6","ELL2","CD8_Memory_P2RY8"
1.19926999475848e-96,0.899626522636715,0.369,0.204,2.26961846508043e-92,"6","CD46","CD8_Memory_P2RY8"
6.77835519492467e-203,0.89574802550019,0.646,0.384,1.28280372063949e-198,"6","IQGAP1","CD8_Memory_P2RY8"
1.0707708431244e-107,0.895509722870326,0.412,0.235,2.02643382061293e-103,"6","IL21R","CD8_Memory_P2RY8"
7.07133827791764e-66,0.895009108537499,0.263,0.145,1.33825076909591e-61,"6","IRF4","CD8_Memory_P2RY8"
9.95388131539845e-85,0.892317242334099,0.328,0.18,1.88377203893916e-80,"6","FAM13B","CD8_Memory_P2RY8"
1.11270520271524e-143,0.891418428965122,0.509,0.293,2.10579459613858e-139,"6","EMB","CD8_Memory_P2RY8"
1.07170156635173e-115,0.89024410360598,0.42,0.232,2.02819521432065e-111,"6","ATP8A1","CD8_Memory_P2RY8"
4.49338300006274e-160,0.889245931704075,0.564,0.333,8.50372732761874e-156,"6","SRPRA","CD8_Memory_P2RY8"
1.4257147730554e-175,0.885952116195399,0.597,0.353,2.69816520800734e-171,"6","CHD1","CD8_Memory_P2RY8"
2.3036727314703e-173,0.88307419940129,0.583,0.342,4.35970064430754e-169,"6","SKIL","CD8_Memory_P2RY8"
2.28362754196869e-76,0.882818170859704,0.305,0.169,4.32176512317575e-72,"6","TRPC4AP","CD8_Memory_P2RY8"
1.22061271025623e-76,0.881555768630388,0.301,0.165,2.31000955415991e-72,"6","CLTC","CD8_Memory_P2RY8"
1.04569473042817e-234,0.881018146172057,0.682,0.405,1.97897727733532e-230,"6","RNF125","CD8_Memory_P2RY8"
2.14604828112002e-133,0.879968993073908,0.463,0.254,4.06139637201964e-129,"6","PLEKHA2","CD8_Memory_P2RY8"
5.86170443902496e-99,0.873730787139689,0.382,0.212,1.10932756508547e-94,"6","GLG1","CD8_Memory_P2RY8"
7.88687858660576e-89,0.873684697066752,0.373,0.216,1.49259177251514e-84,"6","ITGB1","CD8_Memory_P2RY8"
1.02149572208125e-74,0.872597088508892,0.314,0.178,1.93318065403877e-70,"6","XRN1","CD8_Memory_P2RY8"
7.36634275505364e-293,0.86936869817028,0.791,0.506,1.3940803663939e-288,"6","EML4","CD8_Memory_P2RY8"
2.47866323801329e-110,0.865053419872117,0.421,0.237,4.69087017794016e-106,"6","PRPF8","CD8_Memory_P2RY8"
8.44665935846997e-87,0.860798841345523,0.356,0.201,1.59853028359044e-82,"6","TGFBR2","CD8_Memory_P2RY8"
6.43202157266946e-82,0.859754852439467,0.345,0.197,1.21726008262769e-77,"6","PHF3","CD8_Memory_P2RY8"
6.59176488892632e-58,0.856500074613725,0.264,0.152,1.24749150522931e-53,"6","RIOK3","CD8_Memory_P2RY8"
5.7227903536175e-87,0.855024457276856,0.398,0.238,1.08303807442211e-82,"6","NFKB1","CD8_Memory_P2RY8"
2.3473635094509e-63,0.853289479215669,0.261,0.144,4.44238544163582e-59,"6","BCL2L11","CD8_Memory_P2RY8"
1.49546733859476e-71,0.852768260725641,0.317,0.183,2.83017193829059e-67,"6","P2RY10","CD8_Memory_P2RY8"
7.45596747490692e-154,0.852466920210101,0.549,0.318,1.41104184462613e-149,"6","ZBTB1","CD8_Memory_P2RY8"
1.91386929685582e-67,0.851379313978784,0.308,0.179,3.62199764429964e-63,"6","DNAJC3","CD8_Memory_P2RY8"
6.83806953961442e-67,0.849000791813169,0.299,0.171,1.29410466037203e-62,"6","HIF1A","CD8_Memory_P2RY8"
6.32770689525051e-64,0.84796130610733,0.266,0.147,1.19751852992616e-59,"6","SNRK","CD8_Memory_P2RY8"
8.87813552001079e-53,0.844806267757294,0.25,0.145,1.68018714716204e-48,"6","MFSD14A","CD8_Memory_P2RY8"
