"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.02570727553018e-70,0.345083750085432,0.298,0.203,1.51886510189409e-65,"0","GTF3C6"
2.66431704868275e-69,0.272265022567855,0.381,0.263,5.0422200146321e-65,"0","PDCD1"
8.62782261537329e-69,0.295135054658758,0.395,0.281,1.6328154299594e-64,"0","BIRC3"
1.35957789165873e-68,0.359236819322404,0.296,0.204,2.57300115996415e-64,"0","RHEB"
1.83360861201427e-68,0.283807557089976,0.41,0.296,3.470104298237e-64,"0","MOB4"
3.65064487381699e-67,0.289608478661786,0.345,0.242,6.90884542369866e-63,"0","IMP3"
4.78134802736812e-67,0.376391237783471,0.253,0.169,9.04870114179418e-63,"0","RILPL2"
5.50552688911299e-67,0.386184130617301,0.262,0.176,1.04192096376463e-62,"0","STMN1"
5.7744615303461e-67,0.293707877649704,0.35,0.248,1.092816844618e-62,"0","LAMTOR5"
6.01185559249498e-67,0.260223847724483,0.465,0.344,1.13774367087968e-62,"0","HNRNPM"
6.24160044642598e-67,0.274531223187523,0.409,0.296,1.18122288448612e-62,"0","CSNK1D"
3.82148031523763e-66,0.306589657764205,0.363,0.259,7.23215149658721e-62,"0","TIPARP"
7.72930072963468e-66,0.290655599074682,0.384,0.278,1.46277016308336e-61,"0","DNTTIP2"
1.22991332163937e-65,0.265339048724805,0.425,0.31,2.32761096120251e-61,"0","TOP1"
1.49211702603474e-65,0.260071150598564,0.459,0.335,2.82383147177074e-61,"0","PTP4A1"
4.2761230293932e-65,0.37977544976941,0.251,0.169,8.09256283312663e-61,"0","NDEL1"
4.86842333009148e-65,0.251793960061688,0.457,0.336,9.21349115219812e-61,"0","YWHAQ"
4.95643224861835e-65,0.25961641684034,0.407,0.295,9.38004803051022e-61,"0","UBE2N"
6.35942163613517e-65,0.259141970300129,0.455,0.332,1.20352054463858e-60,"0","ARL4C"
8.64894929394335e-65,0.323717323492375,0.306,0.213,1.63681365387878e-60,"0","CMC2"
1.10824321488095e-64,0.325026781642145,0.313,0.22,2.09735028416219e-60,"0","MAPRE1"
1.15877298569199e-64,0.2977692970483,0.333,0.236,2.19297787542208e-60,"0","YWHAE"
4.0616588446212e-64,0.353233956579669,0.266,0.181,7.68668936344562e-60,"0","COX20"
1.50295238440365e-63,0.266267330365163,0.357,0.253,2.84433738748391e-59,"0","TOMM22"
2.73647217319421e-63,0.330755189267599,0.308,0.217,5.17877358777004e-59,"0","KDELR2"
6.36566916607996e-63,0.29206826351634,0.337,0.24,1.20470288968063e-58,"0","CMPK1"
8.99101284745869e-63,0.264076646680147,0.388,0.278,1.70154918138156e-58,"0","IVNS1ABP"
2.96956359941897e-62,0.285169513521933,0.331,0.234,5.6198991119004e-58,"0","MRPL33"
5.56911009330421e-62,0.253885874755669,0.387,0.278,1.05395408515782e-57,"0","EIF1B"
6.45473992100796e-62,0.370611049322807,0.262,0.18,1.22155953005076e-57,"0","CHCHD7"
7.42479585012352e-62,0.293392208568083,0.279,0.188,1.40514261463588e-57,"0","ICOS"
1.6436829615352e-61,0.260550409921821,0.379,0.275,3.11067000470536e-57,"0","RAB7A"
2.98534083577142e-60,0.27402099285957,0.347,0.249,5.64975753169741e-56,"0","SNRPF"
3.84506495522525e-60,0.261259350914506,0.367,0.265,7.27678542776379e-56,"0","BUD31"
4.70823329188126e-60,0.256954878589363,0.349,0.25,8.91033150488528e-56,"0","SNRPD1"
6.26053821434096e-60,0.332724529015293,0.288,0.202,1.18480685706403e-55,"0","SIAH2"
1.04111843055613e-59,0.285062165174027,0.358,0.261,1.97031662982747e-55,"0","NASP"
3.61711324852053e-59,0.316876268534967,0.286,0.201,6.8453868228251e-55,"0","ATP6V0D1"
6.10837050929991e-59,0.268447079060402,0.397,0.291,1.15600911888501e-54,"0","IFRD1"
7.47850271294047e-59,0.292881330722209,0.304,0.215,1.41530663842398e-54,"0","CTR9"
1.17974901775315e-58,0.314457678413514,0.278,0.194,2.23267501609783e-54,"0","ZMAT2"
1.21251833594638e-58,0.321837444594643,0.272,0.189,2.29469095077852e-54,"0","NGDN"
1.42017454781037e-58,0.287773176880505,0.319,0.226,2.68768033173113e-54,"0","IL21R"
